,Unnamed: 0,unique_number,name_en,date_inscribed,longitude,latitude,category,category_short,states_name_en,region_en,gdp,count,countbycategory,countbystate,countbyregion,countbyregiondate,countbystatedate,countbycatdate
776,66,1284,Pasargadae,2004,53.16729,30.19383,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,158,6,609
777,66,1314,"Grimeton Radio Station, Varberg",2004,12.38333333,57.1,Cultural,C,Sweden,Europe and North America,38522.0,4676000.0,869,13,528,397,12,609
778,66,1326,Petroglyphs within the Archaeological Landscape of Tamgaly,2004,75.535,43.80333333,Cultural,C,Kazakhstan,Asia and the Pacific,8687.0,4291000.0,869,3,266,158,2,609
779,66,1307,Muskauer Park / Park Mużakowski,2004,14.72644444,51.57930556,Cultural,C,"Germany,Poland",Europe and North America,46426.0,34970000.0,869,1,528,397,1,609
780,66,1259,Orkhon Valley Cultural Landscape,2004,102.8313889,47.55666667,Cultural,C,Mongolia,Asia and the Pacific,4188.0,301000.0,869,3,266,158,1,609
781,66,1320,Tomb of Askia,2004,-0.04456,16.2898,Cultural,C,Mali,Africa,1072.0,113000.0,869,4,96,63,4,609
782,66,1316,Luis Barragán House and Studio,2004,-99.19833333,19.41833333,Cultural,C,Mexico,Latin America and the Caribbean,12193.0,20618000.0,869,35,142,109,24,609
783,66,1234,Portuguese City of Mazagan (El Jadida),2004,-8.50194,33.25667,Cultural,C,Morocco,Arab States,4537.0,5477000.0,869,9,86,58,8,609
784,66,1317,Kernavė  Archaeological Site (Cultural Reserve of Kernavė),2004,24.83055556,54.88777778,Cultural,C,Lithuania,Europe and North America,13928.0,1800000.0,869,2,528,397,2,609
785,66,2254,Vegaøyan – The Vega Archipelago,2004,11.75,65.61667,Cultural,C,Norway,Europe and North America,60079.0,3628000.0,869,7,528,397,5,609
786,68,1347,Historical Centre of the City of Yaroslavl,2005,39.87611,57.65278000000001,Cultural,C,Russian Federation,Europe and North America,7091.0,5224000.0,869,25,528,408,20,626
787,68,1286,Incense Route - Desert Cities in the Negev,2005,35.16083,30.54111,Cultural,C,Israel,Europe and North America,27294.0,1903000.0,869,9,528,408,5,626
788,68,1869,Humberstone and Santa Laura Saltpeter Works,2005,-69.79406,-20.205820000000006,Cultural,C,Chile,Latin America and the Caribbean,13309.0,2027000.0,869,5,142,113,4,626
789,68,1289,Historic Centre of Macao,2005,113.5364611,22.19129194,Cultural,C,China,Asia and the Pacific,6338.0,46809000.0,869,54,266,163,31,626
790,68,1298,Osun-Osogbo Sacred Grove,2005,4.552219999999998,7.755560000000001,Cultural,C,Nigeria,Africa,3173.0,1010000.0,869,2,96,65,2,626
791,68,1376,Kunya-Urgench,2005,59.08494,42.18318,Cultural,C,Turkmenistan,Asia and the Pacific,8840.0,11600.0,869,3,266,163,2,626
792,68,1358,"Le Havre, the City Rebuilt by Auguste Perret",2005,0.1075,49.49278,Cultural,C,France,Europe and North America,33428.0,74988000.0,869,41,528,408,28,626
793,69,698,Dong Phayayen-Khao Yai Forest Complex,2005,102.05,14.33,Natural,N,Thailand,Asia and the Pacific,9584.0,11567000.0,213,5,266,163,5,158
794,68,1379,Urban Historic Centre of Cienfuegos ,2005,-80.45278,22.14722,Cultural,C,Cuba,Latin America and the Caribbean,5248.0,2261000.0,869,9,142,113,8,626
795,69,1363,Wadi Al-Hitan (Whale Valley),2005,30.18333,29.33333,Natural,N,Egypt,Arab States,6008.0,8244000.0,213,7,86,60,7,158
796,69,1319,Coiba National Park and its Special Zone of Marine Protection,2005,-81.766,7.433,Natural,N,Panama,Latin America and the Caribbean,12800.0,702000.0,213,4,142,113,4,158
797,68,1377,Syracuse and the Rocky Necropolis of Pantalica,2005,15.29306,37.05944,Cultural,C,Italy,Europe and North America,32926.0,36513000.0,869,49,528,408,39,626
798,69,1372,West Norwegian Fjords – Geirangerfjord and Nærøyfjord,2005,7.16667,62.11666999999999,Natural,N,Norway,Europe and North America,70877.0,3824000.0,213,7,528,408,6,158
799,68,1287,"Biblical Tels - Megiddo, Hazor, Beer Sheba",2005,35.18222,32.59722,Cultural,C,Israel,Europe and North America,27294.0,1903000.0,869,9,528,408,5,626
800,69,1873,Islands and Protected Areas of the Gulf of California,2005,-112.54583,27.62667,Natural,N,Mexico,Latin America and the Caribbean,13018.0,21915000.0,213,35,142,113,25,158
801,68,1590,Historic Centres of Berat and Gjirokastra ,2005,20.13333333,40.06944444,Cultural,C,Albania,Europe and North America,6499.0,748000.0,869,2,528,408,2,626
802,68,1365,Soltaniyeh,2005,48.79667,36.43528,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,163,7,626
803,68,1107,Old Bridge Area of the Old City of Mostar,2005,17.81092,43.34812,Cultural,C,Bosnia and Herzegovina,Europe and North America,6480.0,217000.0,869,2,528,408,1,626
804,69,1342,Vredefort Dome,2005,27.26,-26.86,Natural,N,South Africa,Africa,10241.0,7369000.0,213,9,96,65,6,158
805,69,1370,Shiretoko,2005,144.96583,43.94944,Natural,N,Japan,Asia and the Pacific,35292.0,6728000.0,213,22,266,163,13,158
806,68,2062,Qal’at al-Bahrain – Ancient Harbour and Capital of Dilmun,2005,50.52722222,26.23306,Cultural,C,Bahrain,Arab States,36665.0,6313000.0,869,3,86,60,1,626
807,68,1362,Plantin-Moretus House-Workshops-Museum Complex,2005,4.39778,51.21833,Cultural,C,Belgium,Europe and North America,35284.0,6747000.0,869,10,528,408,8,626
808,68,1373,"Architectural, Residential and Cultural Complex of the Radziwill Family at Nesvizh",2005,26.69139,53.22278000000001,Cultural,C,Belarus,Europe and North America,10303.0,91000.0,869,2,528,408,2,626
809,68,1364,Struve Geodetic Arc,2005,26.33777778,59.05777778,Cultural,C,"Belarus,Estonia,Finland,Latvia,Lithuania,Norway,Republic of Moldova,Russian Federation,Sweden,Ukraine",Europe and North America,10303.0,91000.0,869,1,528,408,1,626
810,70,1399,Bisotun,2006,47.43666667,34.38833333,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,166,8,642
811,70,1452,"Harar Jugol, the Fortified Historic Town",2006,42.13777778,9.308888889,Cultural,C,Ethiopia,Africa,760.0,330000.0,869,9,96,70,8,642
812,70,1404,Aapravasi Ghat,2006,57.50316667,-20.15863889,Cultural,C,Mauritius,Africa,13815.0,788000.0,869,2,96,70,1,642
813,71,1393,Malpelo Fauna and Flora Sanctuary,2006,-81.61666667,3.966666667,Natural,N,Colombia,Latin America and the Caribbean,8325.0,2045000.0,213,8,142,116,6,160
814,70,1388,Genoa: <i>Le Strade Nuove</i> and the system of the<i> Palazzi dei Rolli</i>,2006,8.931111111,44.41222222,Cultural,C,Italy,Europe and North America,34003.0,41058000.0,869,49,528,413,40,642
815,70,1449,Kondoa Rock-Art Sites,2006,35.83388889,-4.724444444,Cultural,C,United Republic of Tanzania,Africa,65307.0,24671000.0,869,7,96,70,7,642
816,70,1394,Vizcaya Bridge,2006,-3.016833333,43.323175,Cultural,C,Spain,Europe and North America,31493.0,58004000.0,869,44,528,413,38,642
817,70,1450,Chongoni Rock-Art Area,2006,34.27916667,-14.29333333,Cultural,C,Malawi,Africa,996.0,638000.0,869,2,96,70,2,642
818,70,1343,Centennial Hall in Wrocław,2006,17.07701389,51.10694722,Cultural,C,Poland,Europe and North America,15415.0,15670000.0,869,13,528,413,11,642
819,70,1335,Old town of Regensburg with Stadtamhof,2006,12.09916667,49.02055556,Cultural,C,Germany,Europe and North America,38784.0,23569000.0,869,39,528,413,29,642
820,70,1386,Agave Landscape and Ancient Industrial Facilities of Tequila,2006,-103.7786111,20.86305556,Cultural,C,Mexico,Latin America and the Caribbean,13713.0,21353000.0,869,35,142,116,26,642
821,70,1392,Cornwall and West Devon Mining Landscape,2006,-5.383611111,50.13611111,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,413,26,642
822,70,1384,<i>Aflaj</i> Irrigation Systems of Oman,2006,57.53605556,22.99888889,Cultural,C,Oman,Arab States,39058.0,1066000.0,869,5,86,62,4,642
823,70,1406,Crac des Chevaliers and Qal’at Salah El-Din,2006,36.26305556,34.78166667,Cultural,C,Syrian Arab Republic,Arab States,54184.0,4231000.0,869,6,86,62,5,642
824,70,1293,Yin Xu,2006,114.3138889,36.12666667,Cultural,C,China,Asia and the Pacific,6937.0,49913000.0,869,54,266,166,33,642
825,71,1390,"Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains ",2006,103.0,30.83333333,Natural,N,China,Asia and the Pacific,6937.0,49913000.0,213,54,266,166,33,160
826,70,1403,Stone Circles of Senegambia,2006,-15.5225,13.69111111,Cultural,C,"Gambia (the),Senegal",Africa,15961.0,84452000.0,869,1,96,70,1,642
827,70,1391,Sewell Mining Town,2006,-70.38277778,-34.08444444,Cultural,C,Chile,Latin America and the Caribbean,15487.0,2253000.0,869,5,142,116,5,642
828,72,1460,Red Fort Complex,2007,77.24083333,28.65555556,Cultural,C,India,Asia and the Pacific,3333.0,5082000.0,869,37,266,173,27,658
829,72,1442,Richtersveld Cultural and Botanical Landscape,2007,17.20388889,-28.6,Cultural,C,South Africa,Africa,11347.0,9091000.0,869,9,96,74,7,658
830,73,1547,Ecosystem and Relict Cultural Landscape of Lopé-Okanda,2007,11.5,-0.5,Mixed,C/N,Gabon,Africa,15961.0,84452000.0,39,1,96,74,1,27
831,72,1433,"Bordeaux, Port of the Moon",2007,-0.5722222220000001,44.83888889,Cultural,C,France,Europe and North America,35855.0,80853000.0,869,41,528,422,29,658
832,72,1456,Samarra Archaeological City,2007,43.82354306,34.34098944,Cultural,C,Iraq,Arab States,5922.0,8044000.0,869,6,86,63,3,658
833,72,1427,Central University City Campus of the <i>Universidad Nacional Autónoma de México</i> (UNAM),2007,-99.18805556,19.33222222,Cultural,C,Mexico,Latin America and the Caribbean,14180.0,21606000.0,869,35,142,117,27,658
834,74,1435,Teide National Park,2007,-16.64361111,28.27138889,Natural,N,Spain,Europe and North America,33516.0,58666000.0,213,44,528,422,39,165
835,72,1477,Old Town of Corfu,2007,19.9275,39.62394139,Cultural,C,Greece,Europe and North America,28325.0,16165000.0,869,18,528,422,17,658
836,74,1434,Rainforests of the Atsinanana,2007,49.7025,-14.45972222,Natural,N,Madagascar,Africa,1124.0,344000.0,213,3,96,74,3,165
837,72,1432,Twyfelfontein or /Ui-//aes,2007,14.37258333,-20.59558333,Cultural,C,Namibia,Africa,6878.0,929000.0,869,2,96,74,1,658
838,72,1420,"Lavaux, Vineyard Terraces",2007,6.746111111,46.49194444,Cultural,C,Switzerland,Europe and North America,52541.0,8448000.0,869,8,528,422,6,658
839,74,2152,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,2007,22.33888889,49.00972222,Natural,N,"Albania,Austria,Belgium,Bulgaria,Croatia,Germany,Italy,Romania,Slovakia,Slovenia,Spain,Ukraine",Europe and North America,6499.0,748000.0,213,1,528,422,1,165
840,72,1457,Sydney Opera House,2007,151.21527780000002,-33.85666667,Cultural,C,Australia,Asia and the Pacific,42278.0,5644000.0,869,20,266,173,17,658
841,72,1474,Gobustan Rock Art Cultural Landscape,2007,49.375,40.125,Cultural,C,Azerbaijan,Europe and North America,9354.0,732000.0,869,3,528,422,2,658
842,72,1737,Iwami Ginzan Silver Mine and its Cultural Landscape,2007,132.435,35.11277778,Cultural,C,Japan,Asia and the Pacific,36054.0,8347000.0,869,22,266,173,14,658
843,72,1437,Mehmed Paša Sokolović Bridge in Višegrad,2007,19.288025,43.78144444,Cultural,C,Bosnia and Herzegovina,Europe and North America,7747.0,306000.0,869,2,528,422,2,658
844,72,1459,Kaiping Diaolou and Villages,2007,112.5658611,22.28551944,Cultural,C,China,Asia and the Pacific,7482.0,54720000.0,869,54,266,173,35,658
845,74,1965,South China Karst,2007,110.35444440000002,24.92333333,Natural,N,China,Asia and the Pacific,7482.0,54720000.0,213,54,266,173,35,165
846,72,1475,Rideau Canal,2007,-75.765125,44.99438611,Cultural,C,Canada,Europe and North America,42449.0,17935000.0,869,18,528,422,12,658
847,72,1430,"Gamzigrad-Romuliana, Palace of Galerius",2007,22.18611111,43.89930556,Cultural,C,Serbia,Europe and North America,10543.0,696000.0,869,4,528,422,4,658
848,74,2314,Jeju Volcanic Island and Lava Tubes,2007,126.7202778,33.46888889,Natural,N,Republic of Korea,Asia and the Pacific,148807.0,2611900.0,213,14,266,173,8,165
849,72,1471,Parthian Fortresses of Nisa,2007,58.19861111,37.99972222,Cultural,C,Turkmenistan,Asia and the Pacific,10069.0,8200.0,869,3,266,173,3,658
850,76,1497,Swiss Tectonic Arena Sardona,2008,9.25,46.91666667,Natural,N,Switzerland,Europe and North America,54830.0,8608000.0,213,8,528,434,7,173
851,76,1548,Socotra Archipelago,2008,53.83333333,12.5,Natural,N,Yemen,Arab States,3759.0,1023000.0,213,4,86,65,4,173
852,75,1589,Sacred Mijikenda Kaya Forests,2008,39.59611111,-3.931944444,Cultural,C,Kenya,Africa,2272.0,1141000.0,869,7,96,76,4,677
853,75,1491,Wooden Churches of the Slovak part of the Carpathian Mountain Area,2008,19.55833333,49.33611111,Cultural,C,Slovakia,Europe and North America,21876.0,1767000.0,869,5,528,434,5,677
854,75,1542,Armenian Monastic Ensembles of Iran,2008,45.47333333,38.97888889,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,181,9,677
855,75,1860,Le Morne Cultural Landscape,2008,57.32833333,-20.45194444,Cultural,C,Mauritius,Africa,15152.0,930000.0,869,2,96,76,2,677
856,75,1511,Chief Roi Mata’s Domain,2008,168.1777194,-17.62806944,Cultural,C,Vanuatu,Asia and the Pacific,3557.0,90500.0,869,1,266,181,1,677
857,75,1482,Historic Centre of Camagüey,2008,-77.91861111,21.37861111,Cultural,C,Cuba,Latin America and the Caribbean,6336.0,2316000.0,869,9,142,120,9,677
858,75,1484,Stari Grad Plain,2008,16.63861111,43.18166667,Cultural,C,Croatia,Europe and North America,20406.0,8665000.0,869,7,528,434,7,677
859,75,1524,Al-Hijr Archaeological Site (Madâin Sâlih),2008,37.955,26.78361111,Cultural,C,Saudi Arabia,Arab States,39887.0,14757000.0,869,5,86,65,1,677
860,75,1535,San Marino Historic Centre and Mount Titano,2008,12.45194444,43.93277778,Cultural,C,San Marino,Europe and North America,6938.0,115000.0,869,1,528,434,1,677
861,76,1532,Surtsey,2008,-20.60222222,63.30305556,Natural,N,Iceland,Europe and North America,39947.0,502000.0,213,3,528,434,2,173
862,75,1416,Berlin Modernism Housing Estates,2008,13.45,52.44833333,Cultural,C,Germany,Europe and North America,41333.0,24884000.0,869,39,528,434,30,677
863,76,1531,Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,2008,164.5663889,-20.41194444,Natural,N,France,Europe and North America,35755.0,79218000.0,213,41,528,434,31,173
864,75,1591,Temple of Preah Vihear,2008,104.6838889,14.38833333,Cultural,C,Cambodia,Asia and the Pacific,2389.0,2125000.0,869,3,266,181,2,677
865,75,1581,Bahá’i Holy Places in Haifa and the Western Galilee,2008,34.97164889,32.82939667,Cultural,C,Israel,Europe and North America,28071.0,2572000.0,869,9,528,434,6,677
866,75,1514,Fortifications of Vauban,2008,6.026944444,47.23611111,Cultural,C,France,Europe and North America,35755.0,79218000.0,869,41,528,434,31,677
867,76,1543,Saryarka – Steppe and Lakes of Northern Kazakhstan,2008,69.18888889,50.43333333,Natural,N,Kazakhstan,Asia and the Pacific,16214.0,4117000.0,213,3,266,181,3,173
868,75,1493,Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,2008,-100.7463889,20.91444444,Cultural,C,Mexico,Latin America and the Caribbean,14442.0,22931000.0,869,35,142,120,29,677
869,76,1516,Joggins Fossil Cliffs,2008,-64.43583333,45.70972222,Natural,N,Canada,Europe and North America,43642.0,17142000.0,213,18,528,434,13,173
870,75,1871,"Melaka and George Town, Historic Cities of the Straits of Malacca",2008,100.3458333,5.421388889,Cultural,C,Malaysia,Asia and the Pacific,17770.0,22052000.0,869,4,266,181,3,677
871,75,1546,Kuk Early Agricultural Site,2008,144.33172219999997,-5.7837111110000015,Cultural,C,Papua New Guinea,Asia and the Pacific,12800.0,114000.0,869,1,266,181,1,677
872,76,1521,Monarch Butterfly Biosphere Reserve,2008,-100.2416667,19.60638889,Natural,N,Mexico,Latin America and the Caribbean,14442.0,22931000.0,213,35,142,120,29,173
873,75,1503,Rhaetian Railway in the Albula / Bernina Landscapes,2008,9.846388889,46.49833333,Cultural,C,"Italy,Switzerland",Europe and North America,34673.0,50732000.0,869,2,528,434,2,677
874,75,1505,Fujian <em>Tulou</em>,2008,117.68583329999998,25.02305556,Cultural,C,China,Asia and the Pacific,7741.0,53049000.0,869,54,266,181,37,677
875,75,1518,Mantua and Sabbioneta,2008,10.79444444,45.15944444,Cultural,C,Italy,Europe and North America,35938.0,42734000.0,869,49,528,434,41,677
876,76,1523,Mount Sanqingshan National Park,2008,118.0644444,28.91583333,Natural,N,China,Asia and the Pacific,7741.0,53049000.0,213,54,266,181,37,173
877,77,1616,Tower of Hercules,2009,-8.406388889,43.38583333,Cultural,C,Spain,Europe and North America,32962.0,52178000.0,869,44,528,440,40,688
878,77,1583,Pontcysyllte Aqueduct and Canal,2009,-3.087777778,52.97027778,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,440,27,688
879,78,1967,Wadden Sea,2009,8.556111111,53.52861111,Natural,N,"Denmark,Germany,Netherlands",Europe and North America,44939.0,10424000.0,213,1,528,440,1,175
880,77,1578,Stoclet House,2009,4.416111111,50.835,Cultural,C,Belgium,Europe and North America,37260.0,6815000.0,869,10,528,440,9,688
881,77,1696,Ruins of Loropéni,2009,-3.583333333,10.25,Cultural,C,Burkina Faso,Africa,1265.0,269000.0,869,2,96,78,1,688
882,77,1600,"Cidade Velha, Historic Centre of Ribeira Grande",2009,-23.60519444,14.91513889,Cultural,C,Cabo Verde,Africa,1265.0,269000.0,869,1,96,78,1,688
883,77,1587,Mount Wutai,2009,113.56333329999998,39.03055556,Cultural,C,China,Asia and the Pacific,8394.0,50875000.0,869,54,266,185,38,688
884,77,1582,"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",2009,6.832777778,47.10388889,Cultural,C,Switzerland,Europe and North America,54184.0,8294000.0,869,8,528,440,8,688
885,77,1615,Sacred City of Caral-Supe,2009,-77.52138889,-10.89166667,Cultural,C,Peru,Latin America and the Caribbean,8248.0,2140000.0,869,11,142,121,11,688
886,77,1699,Sulaiman-Too Sacred Mountain,2009,72.78277778,40.53111111,Cultural,C,Kyrgyzstan,Asia and the Pacific,3384.0,1394000.0,869,1,266,185,1,688
887,78,1609,The Dolomites,2009,12.16305556,46.61305556,Natural,N,Italy,Europe and North America,34766.0,43239000.0,213,49,528,440,42,175
888,77,1957,Royal Tombs of the Joseon Dynasty,2009,128.4527778,37.19722222,Cultural,C,Republic of Korea,Asia and the Pacific,148807.0,2611900.0,869,14,266,185,9,688
889,77,1599,Shushtar Historical Hydraulic System,2009,48.83583333,32.01861111,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,185,10,688
890,81,1676,China Danxia,2010,106.0425,28.42194444,Natural,N,China,Asia and the Pacific,9475.0,55664000.0,213,54,266,197,40,180
891,79,1725,São Francisco Square in the Town of São Cristóvão,2010,-37.21,-11.01611111,Cultural,C,Brazil,Latin America and the Caribbean,13418.0,5161000.0,869,21,142,124,17,703
892,79,1726,Historic Monuments of Dengfeng in “The Centre of Heaven and Earth”,2010,113.06771940000002,34.45874722,Cultural,C,China,Asia and the Pacific,9475.0,55664000.0,869,54,266,197,40,703
893,79,1659,At-Turaif District in ad-Dir'iyah,2010,46.57246667,24.73413333,Cultural,C,Saudi Arabia,Arab States,39370.0,10850000.0,869,5,86,66,2,703
894,79,1693,Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,2010,-96.42111111,16.95083333,Cultural,C,Mexico,Latin America and the Caribbean,14276.0,23290000.0,869,35,142,124,31,703
895,80,1672,Papahānaumokuākea,2010,-170.14582,25.34907,Mixed,C/N,United States of America,Europe and North America,65307.0,24671000.0,39,22,528,445,19,28
896,79,1677,"The Jantar Mantar, Jaipur",2010,75.825,26.92472222,Cultural,C,India,Asia and the Pacific,4353.0,5776000.0,869,37,266,197,28,703
897,81,1604,"Pitons, cirques and remparts of Reunion Island",2010,55.48,-21.09944444,Natural,N,France,Europe and North America,35871.0,76647000.0,213,41,528,445,33,180
898,79,1648,Australian Convict Sites,2010,150.99444440000005,-33.37833333,Cultural,C,Australia,Asia and the Pacific,45398.0,5790000.0,869,20,266,197,18,703
899,79,1680,Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,2010,48.29138889,38.24861111,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,197,12,703
900,79,1681,Tabriz Historic Bazaar Complex,2010,46.29305556,38.08138889,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,197,12,703
901,81,1650,Central Highlands of Sri Lanka,2010,80.8021,7.45245,Natural,N,Sri Lanka,Asia and the Pacific,7844.0,654000.0,213,8,266,197,8,180
902,81,1683,Phoenix Islands Protected Area,2010,-172.8575,-3.649722222,Natural,N,Kiribati,Asia and the Pacific,2712.0,4700.0,213,1,266,197,1,180
903,81,1644,Putorana Plateau,2010,94.15805556,69.04694444,Natural,N,Russian Federation,Europe and North America,7091.0,5224000.0,213,25,528,445,21,180
904,79,1684,Bikini Atoll Nuclear Test Site,2010,165.38055559999995,11.6,Cultural,C,Marshall Islands,Asia and the Pacific,8911.0,4600.0,869,1,266,197,1,703
905,79,1666,Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,2010,4.887777778,52.365,Cultural,C,Netherlands,Europe and North America,44394.0,10883000.0,869,9,528,445,8,703
906,79,1651,Proto-urban Site of Sarazm,2010,67.46027778,39.50777778,Cultural,C,Tajikistan,Asia and the Pacific,2893.0,160000.0,869,2,266,197,1,703
907,79,1689,Central Sector of the Imperial Citadel of Thang Long - Hanoi,2010,105.8372222,21.03944444,Cultural,C,Viet Nam,Asia and the Pacific,3557.0,90500.0,869,8,266,197,6,703
908,79,1663,Episcopal City of Albi,2010,2.1425,43.92833333,Cultural,C,France,Europe and North America,35871.0,76647000.0,869,41,528,445,33,703
909,79,1691,Camino Real de Tierra Adentro,2010,-102.3791667,22.60805556,Cultural,C,Mexico,Latin America and the Caribbean,14276.0,23290000.0,869,35,142,124,31,703
910,79,1688,Historic Villages of Korea: Hahoe and Yangdong,2010,128.5166667,36.53916667,Cultural,C,Republic of Korea,Asia and the Pacific,148807.0,2611900.0,869,14,266,197,10,703
911,84,1749,Kenya Lake System in the Great Rift Valley,2011,36.24,-0.4425,Natural,N,Kenya,Africa,2712.0,1750000.0,213,7,96,82,6,183
912,82,1785,Residence of Bukovinian and Dalmatian Metropolitans,2011,25.92472222,48.29666667,Cultural,C,Ukraine,Europe and North America,10333.0,21415000.0,869,4,528,452,3,724
913,82,1762,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",2011,55.80638889,24.06777778,Cultural,C,United Arab Emirates,Arab States,65307.0,24671000.0,869,1,86,70,1,724
914,82,1778,Fagus Factory in Alfeld,2011,9.811111111,51.98361111,Cultural,C,Germany,Europe and North America,43189.0,28374000.0,869,39,528,452,31,724
915,82,1847,"Fort Jesus, Mombasa",2011,39.67944444,-4.062777778,Cultural,C,Kenya,Africa,2712.0,1750000.0,869,7,96,82,6,724
916,82,1760,Archaeological Sites of the Island of Meroe,2011,33.71666667,16.93333333,Cultural,C,Sudan,Arab States,3669.0,536000.0,869,3,86,70,2,724
917,82,1846,Konso Cultural Landscape,2011,37.4,5.3,Cultural,C,Ethiopia,Africa,1199.0,523000.0,869,9,96,82,9,724
918,82,1848,"The Causses and the Cévennes, Mediterranean agro-pastoral Cultural Landscape",2011,3.4730555560000003,44.22027778,Cultural,C,France,Europe and North America,36691.0,80499000.0,869,41,528,452,34,724
919,82,1765,West Lake Cultural Landscape of Hangzhou,2011,120.14083329999998,30.2375,Cultural,C,China,Asia and the Pacific,10221.0,57581000.0,869,54,266,204,41,724
920,82,1781,Cultural Landscape of the Serra de Tramuntana,2011,2.694722222,39.73083333,Cultural,C,Spain,Europe and North America,31600.0,56177000.0,869,44,528,452,41,724
921,84,1770,Ogasawara Islands,2011,142.09972219999997,27.71833333,Natural,N,Japan,Asia and the Pacific,34979.0,6219000.0,213,22,266,204,16,183
922,83,1758,Wadi Rum Protected Area,2011,35.43388889,29.63972222,Mixed,C/N,Jordan,Arab States,11615.0,3960000.0,39,5,86,70,4,29
923,82,1787,Coffee Cultural Landscape of Colombia,2011,-75.68166667,5.471666667,Cultural,C,Colombia,Latin America and the Caribbean,11788.0,2042000.0,869,8,142,127,7,724
924,82,1761,Ancient Villages of Northern Syria,2011,36.84416667,36.33416667,Cultural,C,Syrian Arab Republic,Arab States,54184.0,5070000.0,869,6,86,70,6,724
925,82,1754,Saloum Delta,2011,-16.49861111,13.83527778,Cultural,C,Senegal,Africa,2123.0,968000.0,869,6,96,82,5,724
926,82,1775,Citadel of the Ho Dynasty,2011,105.6047222,20.07805556,Cultural,C,Viet Nam,Asia and the Pacific,3557.0,90500.0,869,8,266,204,7,724
927,82,1771,"Hiraizumi – Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land",2011,141.1077778,39.00111111,Cultural,C,Japan,Asia and the Pacific,34979.0,6219000.0,869,22,266,204,16,724
928,82,1789,León Cathedral,2011,-86.87805556,12.435,Cultural,C,Nicaragua,Latin America and the Caribbean,4189.0,1060000.0,869,2,142,127,2,724
929,84,1763,Ningaloo Coast,2011,113.8102778,-22.5625,Natural,N,Australia,Asia and the Pacific,46132.0,5771000.0,213,20,266,204,19,183
930,82,1773,Petroglyphic Complexes of the Mongolian Altai,2011,88.39527778,49.33388889,Cultural,C,Mongolia,Asia and the Pacific,9484.0,460000.0,869,3,266,204,2,724
931,82,1784,Selimiye Mosque and its Social Complex,2011,26.55944444,41.67777778,Cultural,C,Turkey,Europe and North America,17919.0,34654000.0,869,18,528,452,10,724
932,82,1786,Historic Bridgetown and its Garrison,2011,-59.61388889,13.09666667,Cultural,C,Barbados,Latin America and the Caribbean,11870.0,568000.0,869,1,142,127,1,724
933,82,1780,Longobards in Italy. Places of the Power (568-774 A.D.),2011,13.43305556,46.09416667,Cultural,C,Italy,Europe and North America,35151.0,46119000.0,869,49,528,452,43,724
934,82,1768,The Persian Garden,2011,53.16666667,30.16666667,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,204,13,724
935,82,1782,Prehistoric Pile Dwellings around the Alps,2011,8.2075,47.27833333,Cultural,C,"Austria,France,Germany,Italy,Slovenia,Switzerland",Europe and North America,34946.0,18180000.0,869,1,528,452,1,724
936,85,1829,Neolithic Site of Çatalhöyük,2012,32.82805556,37.66666667,Cultural,C,Turkey,Europe and North America,18787.0,35698000.0,869,18,528,462,11,744
937,85,1814,Decorated Farmhouses of Hälsingland,2012,16.19583333,61.70722222,Cultural,C,Sweden,Europe and North America,42579.0,5146000.0,869,13,528,462,13,744
938,85,1818,Sites of Human Evolution at Mount Carmel: The Nahal Me’arot / Wadi el-Mughara Caves,2012,34.96527778,32.67,Cultural,C,Israel,Europe and North America,29852.0,2886000.0,869,9,528,462,7,744
939,85,1919,Historic Town of Grand-Bassam,2012,3.736388889,5.195833333,Cultural,C,Côte d'Ivoire,Africa,21004.0,2223000.0,869,3,96,86,3,744
